name,city,region_code,country_code,phone,website,services,slug,claim_hash,claim_url,additional_cities,additional_regions
"Greenville/ Columbia, Sc","",NC,US,916-955-8647,,"",greenville-columbia-sc,dcca2cdf654716a5,https://haulcommand.com/claim/invite/dcca2cdf654716a5,"","SC"
"Charlotte, Nc","",NC,US,704-202-3127,,"",charlotte-nc,8b100544a8e6e33f,https://haulcommand.com/claim/invite/8b100544a8e6e33f,"","SC;VA"
"Milwaukee, Wi | Aumor Inc..","",ND,US,262-666-2266,,"",milwaukee-wi-aumor-inc,299582db07905ced,https://haulcommand.com/claim/invite/299582db07905ced,"","OH;SD;TN"
"Blaine, Mn","",ND,US,612-978-9393,,"",blaine-mn,5826863dd217a192,https://haulcommand.com/claim/invite/5826863dd217a192,"","WI"
"Milwaukee, Wi","",ND,US,262-666-2266,,"",milwaukee-wi,33fd37c66cf01995,https://haulcommand.com/claim/invite/33fd37c66cf01995,"","OH;SD"
"Youngstown, Oh","",OH,US,330-770-2779,,"",youngstown-oh,fedaaae226057218,https://haulcommand.com/claim/invite/fedaaae226057218,"",""
"Charleston, Wv","",OH,US,304-549-8743,,"",charleston-wv,dad487af79fd01bb,https://haulcommand.com/claim/invite/dad487af79fd01bb,"","VA;WV"
"Oklahoma City, Ok","",OK,US,918-856-6160,,"",oklahoma-city-ok,e6e388bf80d548d2,https://haulcommand.com/claim/invite/e6e388bf80d548d2,"",""
"Del City, Ok","",OK,US,405-882-7001,,"",del-city-ok,1f606d31c7de9190,https://haulcommand.com/claim/invite/1f606d31c7de9190,"",""
"Idabel, Ok","",OK,US,318-469-3748,,"",idabel-ok,24a3c7f107e5d363,https://haulcommand.com/claim/invite/24a3c7f107e5d363,"",""
"Oklahoma City, Ok","",OK,US,605-670-9654,,"",oklahoma-city-ok,6b740b4cae8c098a,https://haulcommand.com/claim/invite/6b740b4cae8c098a,"",""
"Oklahoma City, Ok","Anstorm Sabre PCS, LLC",OK,US,402-270-2125,,"",oklahoma-city-ok,81fc532e8da2b3b5,https://haulcommand.com/claim/invite/81fc532e8da2b3b5,"","TX"
"Ba’S Pilot Car Service","",OK,US,903-744-3166,,"",bas-pilot-car-service,4c4315061bb34e2a,https://haulcommand.com/claim/invite/4c4315061bb34e2a,"","TX"
"Jim’S Pilot Car Service","Sallisaw",OK,US,918-682-9636,http://www.jimpilotcar.com/,"",jims-pilot-car-service,66057f2559813164,https://haulcommand.com/claim/invite/66057f2559813164,"",""
"Ashland, Or","",OR,US,541-281-3474,,"",ashland-or,7f676643e9555346,https://haulcommand.com/claim/invite/7f676643e9555346,"",""
"Salem, Oregon","",OR,US,503-303-8552,,"",salem-oregon,70da6922661139e1,https://haulcommand.com/claim/invite/70da6922661139e1,"",""
"Beaverton/Portland/Salem, Or","",OR,US,503-775-6250,,"",beavertonportlandsalem-or,93d407dda71c1e29,https://haulcommand.com/claim/invite/93d407dda71c1e29,"",""
"Meridian, Id/Ontario, Or","",OR,US,208-608-2705,,"",meridian-idontario-or,b441857699a9d39a,https://haulcommand.com/claim/invite/b441857699a9d39a,"",""
"Portland, Or","",OR,US,503-857-2556,,"",portland-or,07fb2f381742147d,https://haulcommand.com/claim/invite/07fb2f381742147d,"",""
"Jefferson, Or","",OR,US,503-269-6705,,"",jefferson-or,e77885d0482698b4,https://haulcommand.com/claim/invite/e77885d0482698b4,"",""
"Easton, Pa","Cevo Phoenix PCS",PA,US,610-217-2593,,"",easton-pa,796c5688c547fa27,https://haulcommand.com/claim/invite/796c5688c547fa27,"",""
"Erie, Pa","",PA,US,716-222-2658,,"",erie-pa,03ccce1cdc82c424,https://haulcommand.com/claim/invite/03ccce1cdc82c424,"",""
"Gillett, Pa","Farrell’S PCS Ny Cert. / Witpac",PA,US,570-494-6387,,"",gillett-pa,34ba7eccbf03467a,https://haulcommand.com/claim/invite/34ba7eccbf03467a,"",""
"Elon, Nc","",SC,US,336-512-8098,,"",elon-nc,003d36e65d362c09,https://haulcommand.com/claim/invite/003d36e65d362c09,"",""
"Sioux Falls, Sd","",SD,US,605-670-9654,,"",sioux-falls-sd,c5ea78387761e26e,https://haulcommand.com/claim/invite/c5ea78387761e26e,"",""
"Yankton, Sd","",SD,US,402-984-0976,,"",yankton-sd,ea0e2485e8a3763d,https://haulcommand.com/claim/invite/ea0e2485e8a3763d,"",""
"Houston/Killeen/Gainesville, Tx","",TX,US,405-476-8006,,"",houstonkilleengainesville-tx,620926ef21f155ce,https://haulcommand.com/claim/invite/620926ef21f155ce,"",""
"Waskom/Longview/Carthage, Tx","",TX,US,903-235-5822,,"",waskomlongviewcarthage-tx,d9a06a794ffe00fc,https://haulcommand.com/claim/invite/d9a06a794ffe00fc,"",""
"Midland/Lubbock/Pecos/Odessa, Tx","",TX,US,432-250-5865,,"",midlandlubbockpecosodessa-tx,0d58bf028a089f87,https://haulcommand.com/claim/invite/0d58bf028a089f87,"",""
"San Antonio/Austin, Tx","",TX,US,210-861-4221,,"",san-antonioaustin-tx,702ca68348051ee5,https://haulcommand.com/claim/invite/702ca68348051ee5,"",""
"Waskom, Tx","",TX,US,318-469-3748,,"",waskom-tx,718487e25d9513df,https://haulcommand.com/claim/invite/718487e25d9513df,"",""
"Cards","All Credit",TX,US,318-432-4270,http://www.louisianafrog.com/,"",cards,fe1bf177fb41525d,https://haulcommand.com/claim/invite/fe1bf177fb41525d,"",""
"Js Pilot Car","San Antonio/Austn",TX,US,210-861-4221,,"height_pole;multiple_cars",js-pilot-car,5c136eb9c59e0a06,https://haulcommand.com/claim/invite/5c136eb9c59e0a06,"Austin / Sa",""
"Hunter&#39;S PilOt Car LLC","T  
  E  
  X  
  A  
  S  
     
     
 
 
  Odessa",TX,US,432-924-2289,http://hunterspilotcar.com/,"",hunter39s-pilot-car-llc,b3a560a93652ea66,https://haulcommand.com/claim/invite/b3a560a93652ea66,"Odessa",""
"Cedar City, Ut","",UT,US,435-383-7385,,"",cedar-city-ut,feffd1cebdd22761,https://haulcommand.com/claim/invite/feffd1cebdd22761,"",""
"Phoenix/Casa Grande, Az","",UT,US,480-239-7887,,"",phoenixcasa-grande-az,b487328ada4f93ce,https://haulcommand.com/claim/invite/b487328ada4f93ce,"",""
"Salt Lake City, Ut","",UT,US,385-392-6193,,"",salt-lake-city-ut,838230cb69284e65,https://haulcommand.com/claim/invite/838230cb69284e65,"",""
"Pocatello, Id","",UT,US,530-205-5966,,"",pocatello-id,ac3b8d2496e43823,https://haulcommand.com/claim/invite/ac3b8d2496e43823,"",""
"Slc, Ut/Phoenix,Az","",UT,US,626-278-7545,,"",slc-utphoenixaz,c2549cf1f31c4ea8,https://haulcommand.com/claim/invite/c2549cf1f31c4ea8,"",""
"Brattleboro, Vt","",VT,US,217-860-2201,,"",brattleboro-vt,84ba77086111221c,https://haulcommand.com/claim/invite/84ba77086111221c,"",""
"Washington, Dc/Ft. Mill, Sc","",VA,US,704-492-3643,,"",washington-dcft-mill-sc,9745696e35423650,https://haulcommand.com/claim/invite/9745696e35423650,"",""
"Vancouver, Wa","",WA,US,503-857-2556,,"",vancouver-wa,ff274769d8fe1b59,https://haulcommand.com/claim/invite/ff274769d8fe1b59,"",""
"Tacoma, Wa","",WA,US,206-414-7405,,"",tacoma-wa,df62a80d02330de8,https://haulcommand.com/claim/invite/df62a80d02330de8,"",""
"Spokane Area, Wa","",WA,US,503-857-2556,,"",spokane-area-wa,ed1194b6a70aecb3,https://haulcommand.com/claim/invite/ed1194b6a70aecb3,"",""
"Vancouver, Wa","",WA,US,503-775-6250,,"",vancouver-wa,ad99a41dcde5d9eb,https://haulcommand.com/claim/invite/ad99a41dcde5d9eb,"",""
"Wenatchee, Wa","",WA,US,509-630-9132,,"",wenatchee-wa,7ae5c465f1916e2c,https://haulcommand.com/claim/invite/7ae5c465f1916e2c,"",""
"Tacoma Area, Wa","",WA,US,503-857-2556,,"",tacoma-area-wa,bd7d0c30836be6e9,https://haulcommand.com/claim/invite/bd7d0c30836be6e9,"",""
"Wheeling, Wv","",WV,US,605-670-9654,,"",wheeling-wv,df1e6a732b6dff58,https://haulcommand.com/claim/invite/df1e6a732b6dff58,"",""
"Clarksburg, Wv","",WV,US,304-677-0685,,"",clarksburg-wv,f563d83cddaa1ec6,https://haulcommand.com/claim/invite/f563d83cddaa1ec6,"",""
"Huntington, Wv","",WV,US,304-521-2401,,"",huntington-wv,8f035cbd89b42ffe,https://haulcommand.com/claim/invite/8f035cbd89b42ffe,"",""
"Charleston, Wv","Guerilla Movement",WV,US,888-827-7293,,"",charleston-wv,656edb0419de3167,https://haulcommand.com/claim/invite/656edb0419de3167,"",""
"Adair, Il","",WI,US,309-252-0264,,"",adair-il,0476a83f91e48fdb,https://haulcommand.com/claim/invite/0476a83f91e48fdb,"",""
"Casper, Wy","",WY,US,435-790-7558,,"",casper-wy,855a275fc996ed51,https://haulcommand.com/claim/invite/855a275fc996ed51,"",""
"Gillette, Wy","",WY,US,307-680-4082,,"",gillette-wy,3f847d537d50ec9e,https://haulcommand.com/claim/invite/3f847d537d50ec9e,"",""
"Frontier Pilot Services, LLC","Cars  
     
 
 
     
     
     
     
     
     
     
     
 
 
 
     
         
               
             Cheyenne",WY,US,307-632-6409,,"height_pole;route_survey",frontier-pilot-services-llc,9f3dcf794922a665,https://haulcommand.com/claim/invite/9f3dcf794922a665,"Cheyenne",""
"D/L Pilot Service","Gillette",WY,US,307-680-4082,,"height_pole;route_survey;multiple_cars",dl-pilot-service,ffeff43c8f03bc46,https://haulcommand.com/claim/invite/ffeff43c8f03bc46,"",""
"Kitchener, On","",ON,CA,519-574-8914,,"",kitchener-on,9fdf5d322c3b0167,https://haulcommand.com/claim/invite/9fdf5d322c3b0167,"",""
"Jackson, Ms |Tcb Escorts LLC | 601-612-0106","Decatur / Huntsville / Birmingham, Al",AL,US,,,"",jackson-ms-tcb-escorts-llc-601-612-0106,7a8419fe263db3bb,https://haulcommand.com/claim/invite/7a8419fe263db3bb,"",""
"E & E Pilot Car Service","Mobile, Al",AL,US,,,"height_pole;multiple_cars;steering",e-e-pilot-car-service,dec4f044fb70bf99,https://haulcommand.com/claim/invite/dec4f044fb70bf99,"",""
"Spartan Pilot Car Services 1 2 3 4 Twic/","Jacksonville / Green Cove Springs, Fl",AL,US,,,"WITPAC",spartan-pilot-car-services-1-2-3-4-twic,07d25b2ec9e7e28b,https://haulcommand.com/claim/invite/07d25b2ec9e7e28b,"",""
"Tcb Escorts LLC","Gonzales / Baton Rouge, La",AL,US,,,"multiple_cars;height_pole;steering",tcb-escorts-llc,15c70270fec58238,https://haulcommand.com/claim/invite/15c70270fec58238,"",""
"First Response Pilot Cars","Jackson, Ms",AL,US,,https://firstresponsepilotcars.godaddysites.com/,"height_pole;route_survey;multiple_cars",first-response-pilot-cars,c87617f8c25dd92a,https://haulcommand.com/claim/invite/c87617f8c25dd92a,"",""
"Vincent Pilot Car Service","Chattanooga, Tn",AL,US,,,"height_pole",vincent-pilot-car-service,2067c4d56df70703,https://haulcommand.com/claim/invite/2067c4d56df70703,"",""
"Easy Pilot Car","Birmingham, Al",AL,US,,,"height_pole;route_survey;multiple_cars",easy-pilot-car,c5139b80f11d47c5,https://haulcommand.com/claim/invite/c5139b80f11d47c5,"",""
"Pratt’S Pilots","Decatur / Huntsville / Birmingham, Al",AL,US,,,"height_pole;route_survey;multiple_cars",pratts-pilots,e0a8210fdc395710,https://haulcommand.com/claim/invite/e0a8210fdc395710,"",""
"Cars , 4 Steering 5","Birmingham, Al",AL,US,,,"WITPAC",cars-4-steering-5,ef54d4f8ad4edc76,https://haulcommand.com/claim/invite/ef54d4f8ad4edc76,"",""
"North American Transport.Svcs. 1 2 4 5","Birmingham",AL,US,217-860-2201,,"",north-american-transportsvcs-1-2-4-5,6bda9bc7da3e9c60,https://haulcommand.com/claim/invite/6bda9bc7da3e9c60,"Columbus;Livingston;Statewide;Blytheville;Texarkana;Cortez;Hartford;Atlanta;Ringgold;Savannah;Rockford;Billings;Beatrice;Lincoln;Omaha;Portland;Vancouver","AK;AR;CO;CT;DE;GA;IL;MT;NE;OR;WA"
"Vincent Pilot Car Service","Birmingham",AL,US,205-902-1738,,"height_pole",vincent-pilot-car-service,de3126f8ba43e498,https://haulcommand.com/claim/invite/de3126f8ba43e498,"",""
"Pratt’S Pilots","Birmingham",AL,US,205-299-0326,,"height_pole;route_survey;multiple_cars",pratts-pilots,46cf6d13858a9f69,https://haulcommand.com/claim/invite/46cf6d13858a9f69,"",""
"A1 Pilotcar Service","Birmingham",AL,US,205-269-2929,,"height_pole;route_survey",a1-pilotcar-service,3d84c2cb0bb626e9,https://haulcommand.com/claim/invite/3d84c2cb0bb626e9,"",""
"A & A Davis Pilot Car LLC","Birmingham",AL,US,205-310-3019,,"height_pole;multiple_cars",a-a-davis-pilot-car-llc,f97be127f79ea3a4,https://haulcommand.com/claim/invite/f97be127f79ea3a4,"",""
"E & E Pilot Car Service","Montgomery",AL,US,205-258-8059,,"height_pole;multiple_cars;steering",e-e-pilot-car-service,fdcb23255df64d03,https://haulcommand.com/claim/invite/fdcb23255df64d03,"",""
"365 Pilots 1 2 3 4 5","Columbus",AL,US,866-795-0150,,"",365-pilots-1-2-3-4-5,f6ac245aa0ab16c9,https://haulcommand.com/claim/invite/f6ac245aa0ab16c9,"Huntsville;Jasper;Livingston;Mobile;Atlanta;Augusta;La Grange;Lavonia;Ringgold;Savannah;Valdosta;Danville;Galesburg;Peru;Rock Ford;Springfield;Auburn;Ellis;Gary;Lafayette;Poseyville;Richmond;South Bend;Terre Haute;Asheville;Charlotte;Duck;Lumberton;Rocky Mount;Wilmington;Aiken;Blacksburg;Charleston;Columbia;Dillon;Rock Hill;Chattanooga;Clarkville;Dyersburg;Kingsport;Memphis","GA;IL;IN;NC;SC;TN"
"Easy Pilot Car","Birmingham",AL,US,256-466-5265,,"height_pole;route_survey;multiple_cars",easy-pilot-car,14a2242ae31477c1,https://haulcommand.com/claim/invite/14a2242ae31477c1,"",""
"High Heels Pilot Car Services","Mobile",AL,US,251-458-3609,,"height_pole;route_survey;steering",high-heels-pilot-car-services,27101adb7a9960e1,https://haulcommand.com/claim/invite/27101adb7a9960e1,"",""
"Cars , 4 Steering 5","Mobile",AL,US,,,"WITPAC",cars-4-steering-5,ef54d4f8ad4edc76,https://haulcommand.com/claim/invite/ef54d4f8ad4edc76,"",""
"Our Family. Helping Yours!","Mobile",AL,US,,,"",our-family-helping-yours,26a439ebc1e27c04,https://haulcommand.com/claim/invite/26a439ebc1e27c04,"",""
"Florida","Mobile",AL,US,,,"",florida,a099e7aa6bb7ccde,https://haulcommand.com/claim/invite/a099e7aa6bb7ccde,"",""
"Iowa","Mobile",AL,US,,,"",iowa,81e45ebd8d4dc677,https://haulcommand.com/claim/invite/81e45ebd8d4dc677,"",""
"Maryland","Mobile",AL,US,,,"",maryland,322deb65db1bc06c,https://haulcommand.com/claim/invite/322deb65db1bc06c,"",""
"Missouri","Mobile",AL,US,,,"",missouri,1c064c4dcb341be4,https://haulcommand.com/claim/invite/1c064c4dcb341be4,"",""
"New Jersey","Mobile",AL,US,,,"",new-jersey,8aae5f79d3346b96,https://haulcommand.com/claim/invite/8aae5f79d3346b96,"",""
"Ohio","Mobile",AL,US,,,"",ohio,69ec669021b586ab,https://haulcommand.com/claim/invite/69ec669021b586ab,"",""
"South Carolina","Mobile",AL,US,,,"",south-carolina,7eed7b3a0525a818,https://haulcommand.com/claim/invite/7eed7b3a0525a818,"",""
"Vermont","Mobile",AL,US,,,"",vermont,0c80f79889d6dbcc,https://haulcommand.com/claim/invite/0c80f79889d6dbcc,"",""
"Wyoming","Mobile",AL,US,,,"",wyoming,0cbec7b4d9abf140,https://haulcommand.com/claim/invite/0cbec7b4d9abf140,"",""
"Cars , 4 Steering 5","",AK,US,,,"WITPAC",cars-4-steering-5,9f6fe88b4f84d181,https://haulcommand.com/claim/invite/9f6fe88b4f84d181,"",""
"Cars , 4 Steering 5","Statewide",AK,US,,,"WITPAC",cars-4-steering-5,9f6fe88b4f84d181,https://haulcommand.com/claim/invite/9f6fe88b4f84d181,"",""
"Georgia","Statewide",AK,US,,,"",georgia,505c7c4d3ccd6895,https://haulcommand.com/claim/invite/505c7c4d3ccd6895,"",""
"Kansas","Statewide",AK,US,,,"",kansas,c58dd6eadb3f48cc,https://haulcommand.com/claim/invite/c58dd6eadb3f48cc,"",""
"Massachusetts","Statewide",AK,US,,,"",massachusetts,ac62faf0ed370c14,https://haulcommand.com/claim/invite/ac62faf0ed370c14,"",""
"Montana","Statewide",AK,US,,,"",montana,2a6d6b6056b45afa,https://haulcommand.com/claim/invite/2a6d6b6056b45afa,"",""
"New Mexico","Statewide",AK,US,,,"",new-mexico,14ca7dc0aee5d8a1,https://haulcommand.com/claim/invite/14ca7dc0aee5d8a1,"",""
"Oklahoma","Statewide",AK,US,,,"",oklahoma,eae2a0761e462267,https://haulcommand.com/claim/invite/eae2a0761e462267,"",""
"South Dakota","Statewide",AK,US,,,"",south-dakota,70943464207a6b43,https://haulcommand.com/claim/invite/70943464207a6b43,"",""
"Virginia","Statewide",AK,US,,,"",virginia,3a4f38fdf577fb27,https://haulcommand.com/claim/invite/3a4f38fdf577fb27,"",""
"Rochelle’S Pc","Yuma, Az",AZ,US,,,"height_pole;route_survey",rochelles-pc,487e82ad03119571,https://haulcommand.com/claim/invite/487e82ad03119571,"",""
"Blue Sky Pilot Car Service","Tucson, Az",AZ,US,,,"height_pole;route_survey",blue-sky-pilot-car-service,1558c5260e3a600f,https://haulcommand.com/claim/invite/1558c5260e3a600f,"",""
"( 218) 329-7606","Moorhead, Mn",AZ,US,,,"",-218-329-7606,e6e1819122acd069,https://haulcommand.com/claim/invite/e6e1819122acd069,"",""
"Blacksheep Pilot Cars","Cortez, Co",AZ,US,,,"height_pole;multiple_cars",blacksheep-pilot-cars,b7b3152c55e4aa14,https://haulcommand.com/claim/invite/b7b3152c55e4aa14,"",""
"Valid Transportation & PCS 1234","Reno, Nv",AZ,US,,,"",valid-transportation-pcs-1234,5a1cfa6bb5976bf3,https://haulcommand.com/claim/invite/5a1cfa6bb5976bf3,"",""
"Marwan’S Pilot Car Svcs. 1020304","Madera, Ca",AZ,US,,,"",marwans-pilot-car-svcs-1020304,d38145204b6f9eac,https://haulcommand.com/claim/invite/d38145204b6f9eac,"",""
"Cars, 4 Steering","Sacramento, Ca",AZ,US,,,"",cars-4-steering,319a1d986b8590d9,https://haulcommand.com/claim/invite/319a1d986b8590d9,"",""
"1st Choice Pilots","Ehrenberg",AZ,US,503-282-2902,,"height_pole;multiple_cars;steering;route_survey",1st-choice-pilots,b56e5a803afa37d4,https://haulcommand.com/claim/invite/b56e5a803afa37d4,"Blythe;Hilt;Yreka;Post Falls;Sweet Grass;Mcdermitt;Ashland;Ontario;Salem;Sheridan;Blaine;Pasco;Ridgefield","CA;ID;MT;NV;OR;WA"
"Valid Transportation & PCS 1234","Holbrook",AZ,US,559-363-5656,,"",valid-transportation-pcs-1234,b39a5422974f7d32,https://haulcommand.com/claim/invite/b39a5422974f7d32,"Kingman;Phoenix;Tucson;Barstow;Blythe;Fresno;Long Beach;Oakland;Madera;Needles;Pasa Robles;Truckee;Weed;Jackpot;Las Vegas;Mesquite;Primm;Reno;Wendover;Gallup;Lordsburg;Tucumcari;Santa Rosa;Brigham City;Monticello;St. George","CA;NV;NM;UT"
"North American Transport.Svcs. 1 2 3 4 5","Kingman",AZ,US,217-860-2201,,"",north-american-transportsvcs-1-2-3-4-5,9a720aa2ebf898c8,https://haulcommand.com/claim/invite/9a720aa2ebf898c8,"Danville;Joliet;Quincy;Fort Wayne;Gary;Richmond;Terre Haute;Belleville;Liberal;Oberlin;Wichita / Topeka;Shreveport;Reno;Providence;Charleston;Columbia;Rock Hill;Sioux Falls;Memphis;Dallas;Dennison;Brigham City;Wheeling;Cheyenne","IL;IN;KS;LA;NV;RI;SC;SD;TN;TX;UT;WV;WY"
"Loveland Pilot Car","Mesa / Phoenix",AZ,US,626-278-7545,,"height_pole;multiple_cars",loveland-pilot-car,89175535aebd1323,https://haulcommand.com/claim/invite/89175535aebd1323,"Denver / Pueblo;Phoenix;Salt Lake City Phoenix","CO;NM;UT"
"Pro Oversize 1 2 3","Phoenix / Kingman",AZ,US,623-594-4082,,"",pro-oversize-1-2-3,b2b7e62fc71fa2b6,https://haulcommand.com/claim/invite/b2b7e62fc71fa2b6,"",""
"Blue Sky Pilot Car Service","Prescott",AZ,US,928-202-6570,,"height_pole;route_survey",blue-sky-pilot-car-service,d21a3e485effb20e,https://haulcommand.com/claim/invite/d21a3e485effb20e,"",""
"Rochelle’S Pc","Yuma",AZ,US,928-210-3435,,"height_pole;route_survey",rochelles-pc,93959a590014822a,https://haulcommand.com/claim/invite/93959a590014822a,"",""
"Cars, 4 Steering","Yuma",AZ,US,,,"",cars-4-steering,319a1d986b8590d9,https://haulcommand.com/claim/invite/319a1d986b8590d9,"",""
"Transportation","Valid",AZ,US,559-363-5656,https://validtransportationpilotcarservice.com/,"",transportation,2ba8dc8b904be694,https://haulcommand.com/claim/invite/2ba8dc8b904be694,"","CA;NV;NM;UT"
"Colorado","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",colorado,a74f5006f25957ab,https://haulcommand.com/claim/invite/a74f5006f25957ab,"",""
"Idaho","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",idaho,8411a7e6fd8eb854,https://haulcommand.com/claim/invite/8411a7e6fd8eb854,"",""
"Kentucky","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",kentucky,3775bc9a50e8e048,https://haulcommand.com/claim/invite/3775bc9a50e8e048,"",""
"Michigan","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",michigan,a028f8ceb1afd191,https://haulcommand.com/claim/invite/a028f8ceb1afd191,"",""
"Nebraska","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",nebraska,e45e17a3a3e0ed8c,https://haulcommand.com/claim/invite/e45e17a3a3e0ed8c,"",""
"New York","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",new-york,1ba7e51d6d8fa16d,https://haulcommand.com/claim/invite/1ba7e51d6d8fa16d,"",""
"Oregon","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",oregon,1e6b5b53960d185c,https://haulcommand.com/claim/invite/1e6b5b53960d185c,"",""
"Tennessee","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",tennessee,807c72e657b00228,https://haulcommand.com/claim/invite/807c72e657b00228,"",""
"Washington","“Your Loads Are Safe & Sound With Us!”",AZ,US,,,"",washington,efc14ab207750fa9,https://haulcommand.com/claim/invite/efc14ab207750fa9,"",""
"Whispering Hills Pilot Cars LLC | 402-690-2100 | F-712-486-2327","",AR,US,,,"",whispering-hills-pilot-cars-llc-402-690-2100-f-712-486-2327,d8abacac0995fbc3,https://haulcommand.com/claim/invite/d8abacac0995fbc3,"",""
"Sallisaw, Ok | Jim’S Pilot Car Service | 918-682-9636","",AR,US,,,"",sallisaw-ok-jims-pilot-car-service-918-682-9636,9d3785cd05d7e650,https://haulcommand.com/claim/invite/9d3785cd05d7e650,"",""
"Whispering Hills Pilot Cars LLC | 402-690-2100 | F-712-486-2327","Cards",AR,US,,,"",whispering-hills-pilot-cars-llc-402-690-2100-f-712-486-2327,d8abacac0995fbc3,https://haulcommand.com/claim/invite/d8abacac0995fbc3,"",""
"Sallisaw, Ok | Jim’S Pilot Car Service | 918-682-9636","Cards",AR,US,,,"",sallisaw-ok-jims-pilot-car-service-918-682-9636,9d3785cd05d7e650,https://haulcommand.com/claim/invite/9d3785cd05d7e650,"",""
"Hp/Rt. Survey/ Multi Cars/Flagger Cert.| Amber Permits- Nv, Ga","Cards",AR,US,,,"",hprt-survey-multi-carsflagger-cert-amber-permits--nv-ga,19d3d99bdd750502,https://haulcommand.com/claim/invite/19d3d99bdd750502,"",""
"Jackson, Ms | Tcb Escorts LLC | 601-612-0106","Steering * All Credit Cards",AR,US,,,"",jackson-ms-tcb-escorts-llc-601-612-0106,d3914ad53c75bedc,https://haulcommand.com/claim/invite/d3914ad53c75bedc,"",""
"A To B Pilot Car Escort Service","Texarkana, Ar",AR,US,,,"height_pole;multiple_cars;steering",a-to-b-pilot-car-escort-service,57113f2e4e247a64,https://haulcommand.com/claim/invite/57113f2e4e247a64,"",""
"C & H Pilot Transport, LLC 1 2 4","Houston, Tx",AR,US,,,"WITPAC",c-h-pilot-transport-llc-1-2-4,9d3c20bebde1c410,https://haulcommand.com/claim/invite/9d3c20bebde1c410,"",""
"Gc Pilot Car Supply, LLC","Norfolk, Ne",AR,US,,,"height_pole;route_survey;multiple_cars;steering",gc-pilot-car-supply-llc,9369302d5aee1e20,https://haulcommand.com/claim/invite/9369302d5aee1e20,"",""
"Mark&#39;S Pilot Car Service","Jackson, Ms",AR,US,,,"",mark39s-pilot-car-service,aae1c4754aa07619,https://haulcommand.com/claim/invite/aae1c4754aa07619,"",""
"Jim&#39;S Pilot Car Service 1 2 (Bucket Truck)","Texarkana, Ar",AR,US,,,"",jim39s-pilot-car-service-1-2-bucket-truck,a0f253289c280bd5,https://haulcommand.com/claim/invite/a0f253289c280bd5,"",""
